"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Poll Votes","Tags"
"2/21/2025 7:17 pm","18297519922233738","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3573270778641616395","Stay tuned for the launch of  WSU's episode next week 👀",,"2,752","2,752","","2,726","2,726","","","0.07%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172","2,192","325","0","","","","","",""
"2/20/2025 4:15 pm","17891380710188217","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3572453942854656601","",,"2,353","2,353","","2,350","2,350","","","0.08%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","1,976","595","1","","","","","",""
"2/4/2025 1:55 pm","17918540376025639","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3560787145231394263","🫶",,"1,557","1,557","","1,487","1,487","","","0.13%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","1,370","189","0","","","","","",""
"2/4/2025 10:26 am","18058185220818375","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3560681911544776699","",,"1,563","1,563","","1,499","1,499","","","0.13%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","1,345","237","0","","","","","",""
"2/3/2025 10:11 am","18118657735426074","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3559949929251709070","The sunset last night 😍
#wsuviews",,"1,912","1,912","","1,855","1,855","","","0.1%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","1,780","239","0","","","","","",""
"1/27/2025 1:26 pm","17958926201753018","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3554974158436254076","Check your Shocker Blast!",,"1,979","1,979","","1,979","1,979","","","0.1%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","1,535","274","0","","","","","",""
"1/24/2025 10:32 am","18064925278865106","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3552712656676223634","Tonight is the night!",,"2,301","2,301","","2,249","2,249","","","0.09%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","1,880","372","0","","","","","",""
"1/21/2025 4:53 pm","17995560977751232","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3550729871167159224","WSU's campus will be open and all classes will return to their usual mode of delivery Wednesday, Jan. 22. 

Students with questions can reach out to their instructor.",,"2,735","2,735","","2,670","2,670","","","0.07%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132","2,069","680","0","","","","","",""
"1/14/2025 1:38 pm","18033943823396258","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3545558428477549708","Don't miss the Winter Welcome next Friday!",,"2,918","2,918","","2,918","2,918","","","0.07%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","2,029","705","0","","","","","",""
"1/13/2025 1:39 pm","18088494442533192","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3544833958678738437","",,"1,747","1,747","","1,730","1,730","","","0.11%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","1,684","128","1","","","","","",""
"1/10/2025 12:00 pm","18033448022185677","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3542609987711363923","",,"3,516","3,516","","3,516","3,516","","","0.06%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","2,620","733","1","","","","","",""
"12/19/2025 12:48 pm","18084443807027319","Instagram","Story","Photo","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3791232084707547614","A fall 2025 graduate ⬇️",,"2,302","2,302","","2,011","2,011","","","0.04%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","1,297","407","0","","","","","",""
"12/18/2025 1:08 pm","18068191604616792","Instagram","Story","Photo","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3790517344536760537","Fall grad feature 👇",,"2,142","2,142","","1,852","1,852","","","0.05%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","1,278","432","0","","","","","",""
"12/16/2025 10:13 am","18140081257457873","Instagram","Story","Video","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3788979689688538201","Holiday
shopping?

Say less.",,"2,293","2,293","","1,923","1,923","","","0.04%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","1,338","354","0","","","","","",""
"12/11/2025 9:48 am","18113360503597791","Instagram","Story","Video","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3785343168318158353","90% attitude  10% wheat 🌾  Crown goes to the dude who’s",,"2,212","2,212","","1,772","1,772","","","0.05%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","1,510","310","1","","","","","",""
"12/10/2025 9:53 am","18038120876709765","Instagram","Story","Photo","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3784621316973180129","A look at one of our fall graduates 👇",,"2,606","2,606","","2,074","2,074","","","0.04%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161","1,606","434","1","","","","","",""
"12/10/2025 9:25 am","18544945288060031","Instagram","Story","Video","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3784606961489560550","Bring your
doggo for a swim 🌊🐾",,"2,698","2,698","","2,246","2,246","","","0.04%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","1,900","371","0","","","","","",""
"12/8/2025 4:00 pm","18545448901015121","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3783356440179246156","Take a breath, stay steady, and finish strong!",,"1,807","1,807","","1,595","1,595","","","0.06%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","1,087","398","0","","","","","",""
"12/4/2025 7:46 pm","17936624366987145","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3780570987071717378","",,"1,776","1,776","","1,533","1,533","","","0.06%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","1,200","303","1","","","","","",""
"12/1/2025 12:54 pm","18387594298197355","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3778189449323755241","Support our amazing city!",,"1,991","1,991","","1,772","1,772","","","0.05%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1,383","301","1","","","","","","WSU Views"
"11/25/2025 10:33 am","18081929255026230","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3773769466971589064","",,"1,801","1,801","","1,456","1,456","","","0.06%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146","1,288","124","0","","","","","",""
"11/25/2025 10:30 am","18012216413638302","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3773767884259357646","",,"1,859","1,859","","1,552","1,552","","","0.05%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","1,313","223","1","","","","","",""
"11/24/2025 4:21 pm","18378171976144583","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3773219745148570849","",,"2,155","2,155","","1,686","1,686","","","0.05%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192","1,440","217","0","","","","","",""
"10/29/2025 1:05 pm","17930242967997683","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3754247140290743003","",,"2,973","2,973","","2,063","2,063","","","0.03%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","444","2,233","92","0","","","","","",""
"10/29/2025 1:04 pm","18178186774362117","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3754246563833973745","",,"3,584","3,584","","2,291","2,291","","","0.03%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","514","2,239","163","0","","","","","",""
"10/27/2025 11:15 am","17867854017467000","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3752742117102769324","HEADS UP, SHOCKERS STUDENT TICKETS = NOW ON YOUR PHONE 📲 MORE DETAILS COMING SOON",,"2,295","2,295","","1,963","1,963","","","0.04%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","1,508","402","0","","","","","",""
"10/23/2025 9:30 am","17873723514354948","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3749790236277648727","Running low on essentials? 💊🧼

The Wellness-To-Go vending machine in the Heskett Center’s got you covered.",,"3,266","3,266","","2,584","2,584","","","0.03%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","1,843","666","0","","","","","",""
"10/22/2025 10:32 am","18114176365546897","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3749096685352931486","The library’s open late! 🌙 

Stop by Ablah Library 6 PM–midnight for tutoring, success tips, and serious study time.",,"2,557","2,557","","1,993","1,993","","","0.04%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1,650","346","0","","","","","",""
"10/21/2025 10:34 am","18073200857223378","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3748372750898452035","",,"1,967","1,967","","1,643","1,643","","","0.05%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","1,217","455","0","","","","","",""
"9/26/2025 10:23 am","17980024139912127","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3730247727428052491","Did you or someone you know make the Honor Roll list this summer?",,"3,182","3,182","","2,605","2,605","","","0.03%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227","2,257","375","0","","","","","",""
"9/22/2025 12:33 pm","18145854115415690","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3727414001346169106","The calendar says fall….. the leaves say otherwise",,"3,160","3,160","","2,580","2,580","","","0.03%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","2,075","611","0","","","","","",""
"9/13/2025 1:14 pm","17909156745223783","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3720911640792542458","Shocker pride at the @kansasstatefair!",,"2,604","2,604","","2,144","2,144","","","0.04%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","1,710","391","1","","","","","",""
"9/8/2025 2:38 pm","18052482479630689","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3717330278362028497","📲 Applying to college couldn't be easier! Use the Common App to apply to Wichita State!",,"3,347","3,347","","2,793","2,793","","","0.03%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234","2,089","595","0","","","","","",""
